gp,min,fg,3p_made,3p,ftm,ft,oreb,dreb,ast,stl,blk,tov,target_5yrs,pts_per_min
52,21.0,49.0,0.0,14.3,2.1,67.9,1.5,3.0,1.2,0.4,0.3,1.2,1,0.45238073696155384
54,19.8,44.3,0.2,32.1,1.2,72.2,0.4,1.1,1.9,0.7,0.1,1.1,1,0.30303014998477273
58,18.4,36.7,0.0,25.0,1.9,61.7,0.5,0.7,1.9,1.1,0.2,1.7,0,0.31521721999064134
64,18.4,45.0,0.2,34.1,1.2,71.2,1.6,2.6,1.5,0.8,0.9,1.0,1,0.380434575850774
38,16.4,34.8,0.6,36.1,1.1,67.7,0.4,1.1,2.6,0.7,0.1,1.4,1,0.26219496207624265
38,13.9,40.7,0.8,37.7,0.9,62.1,0.7,1.7,0.9,0.5,0.2,1.3,0,0.4604313234307026
74,13.6,42.8,0.0,0.0,1.2,68.8,1.2,2.2,0.3,0.4,1.3,0.6,1,0.2794115592562064
34,21.1,43.9,1.0,39.8,0.1,57.1,0.5,3.1,1.3,0.6,0.5,1.1,0,0.30331739179270534
32,23.1,41.4,0.0,11.1,0.9,65.2,1.5,3.6,0.9,0.6,0.3,1.4,0,0.29004316448347855
58,12.8,44.9,0.0,0.0,0.8,59.7,1.1,1.8,0.3,0.2,1.4,0.7,0,0.31249975585956574
35,12.3,37.8,0.0,0.0,1.4,70.0,0.3,0.9,1.9,0.4,0.0,1.3,1,0.2845526141848665
39,10.1,41.4,0.0,16.7,0.8,72.1,0.6,1.2,0.9,0.4,0.1,0.8,0,0.32673234976995075
54,9.9,48.7,0.0,0.0,0.8,75.9,0.9,1.1,0.3,0.4,0.2,0.8,1,0.2828279971434372
39,9.4,47.1,0.0,0.0,0.6,52.2,1.4,1.0,0.5,0.5,0.1,0.8,0,0.3723400294255006
45,9.3,36.1,0.1,37.5,1.1,70.6,0.1,0.8,1.9,0.2,0.0,1.2,1,0.3333329749107797
38,7.7,32.9,0.1,28.6,0.1,42.9,0.2,0.4,1.2,0.6,0.1,0.7,0,0.18181794569097962
40,6.4,41.8,0.0,33.3,1.4,83.8,0.5,0.5,0.2,0.3,0.2,0.5,1,0.5937490722670745
37,5.3,39.7,0.2,32.1,0.4,65.0,0.2,0.5,0.5,0.3,0.1,0.3,1,0.3584898896417177
76,40.1,41.6,2.0,34.1,5.0,70.2,1.5,2.6,7.5,2.1,0.3,4.4,1,0.5860347665748711
82,36.7,42.6,1.9,37.7,2.1,77.1,1.3,2.6,3.0,1.9,0.4,1.6,1,0.446866363251672
82,36.2,42.5,0.6,32.7,2.8,63.1,3.5,5.5,3.2,1.3,0.7,2.8,1,0.4834252808217456
80,35.0,45.3,0.1,25.9,4.8,74.6,2.7,4.2,2.2,1.0,1.0,2.8,1,0.5342855616326966
67,34.7,40.8,1.5,35.4,3.7,72.7,0.8,1.9,7.8,1.0,0.3,3.1,1,0.45533128088435704
82,30.9,43.0,1.4,39.3,2.5,82.3,1.2,2.8,2.6,0.9,0.1,1.8,1,0.4336568175867905
63,30.1,48.2,0.0,14.3,2.9,69.3,2.1,4.2,1.5,1.1,2.1,2.1,1,0.49169418880591736
82,29.1,44.1,1.9,40.4,0.9,76.3,0.2,1.7,3.7,1.0,0.0,1.5,1,0.32302394397802614
77,25.1,48.1,0.0,25.0,1.1,58.7,2.7,3.4,0.6,0.6,0.8,1.0,1,0.2908365375153237
62,21.8,39.6,0.7,28.7,1.6,75.2,1.0,2.2,1.2,0.7,1.1,1.7,0,0.36238515486919504
68,24.5,57.3,0.0,0.0,1.4,69.6,2.2,5.1,0.6,0.6,1.4,0.5,1,0.3265304789671514
41,16.6,37.9,0.8,38.2,0.4,61.5,0.6,1.2,1.6,0.7,0.2,0.8,0,0.27710826680224887
65,16.4,46.2,0.4,51.1,1.0,68.7,0.8,2.0,0.8,0.4,0.1,1.1,1,0.3597558781976353
71,16.3,50.9,0.0,0.0,0.9,62.0,1.8,2.7,0.5,0.4,0.8,0.7,1,0.2944783469457994
71,15.5,41.7,0.7,37.5,1.9,81.9,0.7,1.2,1.3,0.7,0.3,1.6,1,0.49032226430821657
64,15.3,43.7,0.1,40.9,0.7,64.6,0.5,1.0,2.4,0.6,0.2,1.6,1,0.25490179418183384
57,15.1,54.9,0.0,0.0,0.9,60.5,1.3,2.2,0.3,0.2,0.4,1.0,1,0.3178805841850436
72,14.6,39.0,0.0,100.0,1.5,63.7,1.3,2.8,0.6,0.3,1.0,1.2,1,0.3493148292364183
50,21.3,41.4,1.2,36.5,1.2,76.3,0.2,2.2,1.7,0.6,0.2,0.9,0,0.4084505124645481
61,14.2,46.5,0.9,46.4,0.7,82.4,0.5,1.1,1.6,0.6,0.1,1.1,1,0.38028142233702655
43,14.0,44.4,0.0,0.0,1.1,64.9,1.1,2.3,0.4,0.3,0.5,0.9,1,0.35714260204099857
75,12.7,42.9,0.0,0.0,1.0,69.1,1.4,1.9,0.3,0.1,0.3,0.7,1,0.3228343914689831
68,11.6,51.7,0.0,50.0,1.2,71.8,0.8,1.5,0.5,0.3,0.4,1.1,1,0.41379274673039074
80,11.5,39.7,0.3,30.1,1.0,65.8,0.3,0.9,1.5,0.5,0.1,0.9,1,0.3391301398868349
57,10.4,41.7,0.0,20.0,0.5,56.5,1.1,1.7,0.3,0.3,0.3,0.4,0,0.2980766364647726
45,10.2,45.1,0.0,0.0,1.0,60.3,0.9,1.9,0.2,0.0,0.6,0.6,1,0.40196039023491154
54,9.7,47.7,0.0,0.0,0.7,61.3,1.3,1.7,0.6,0.5,0.3,0.8,1,0.30927803167213236
70,9.5,44.6,0.0,0.0,0.6,73.8,0.8,1.6,0.2,0.2,0.5,0.6,0,0.23157870360136465
65,21.2,35.2,0.8,31.4,1.8,59.1,0.8,2.3,1.2,0.6,1.1,1.3,0,0.29716967114638154
36,8.8,53.2,0.0,0.0,0.5,48.6,0.8,0.8,0.4,0.3,0.2,0.6,1,0.26136333935984163
35,7.7,52.6,0.0,0.0,0.5,55.2,0.5,1.2,0.2,0.1,0.1,0.4,0,0.2857139146572537
35,5.5,38.2,0.1,28.6,0.2,57.1,0.2,0.4,0.4,0.2,0.3,0.5,1,0.32727213223248686
35,5.1,55.1,0.0,0.0,0.4,56.5,0.5,0.8,0.3,0.0,0.3,1.1,0,0.6274497500985293
70,40.9,42.6,1.9,39.5,3.4,79.7,0.8,3.2,9.3,1.4,0.3,3.8,1,0.46454756368030226
82,39.2,47.6,0.7,32.8,3.0,74.9,1.7,2.9,3.5,1.0,0.4,1.6,1,0.3826529636089378
72,37.5,41.4,1.3,31.8,5.4,74.7,1.3,2.4,3.9,1.1,1.1,3.5,1,0.511999863466703
82,34.4,45.8,0.1,35.7,3.7,77.3,3.7,5.1,1.0,1.0,1.6,1.7,1,0.4447673125676417
77,31.9,45.7,0.0,0.0,2.8,73.2,2.3,5.1,1.4,0.6,0.7,2.0,1,0.41692776898816025
80,31.0,41.2,0.7,36.8,2.5,78.2,0.8,1.7,6.1,1.1,0.0,2.4,0,0.3483869843912954
76,30.0,48.5,0.0,0.0,2.2,68.3,3.0,4.5,1.0,0.7,1.5,2.0,1,0.4466665177778274
80,28.7,49.1,0.1,28.6,1.3,70.5,2.2,4.1,1.8,1.1,1.6,1.4,1,0.3623692117180447
65,27.5,48.7,0.4,32.9,1.2,65.0,1.4,3.2,1.3,0.7,0.8,1.6,1,0.3672725937190568
79,24.0,47.4,1.6,41.6,1.4,81.0,0.5,1.6,2.9,1.2,0.3,1.5,1,0.42083315798618415
64,23.0,44.1,0.0,30.0,3.1,67.1,1.4,2.0,1.1,0.9,0.2,1.4,1,0.46521718903600473
74,22.4,50.1,0.0,0.0,1.6,66.3,1.6,4.3,0.6,0.6,0.5,1.3,1,0.40178553491717195
54,20.4,48.0,0.0,0.0,1.8,65.1,2.1,3.5,0.6,0.4,0.2,1.1,0,0.3088233780277559
79,17.9,44.2,0.0,0.0,1.5,59.5,2.1,2.4,0.6,0.6,0.5,1.1,1,0.35754169969737454
69,17.7,51.3,0.0,0.0,1.1,55.3,1.2,2.2,0.7,0.4,0.2,1.3,1,0.4237285741646474
72,17.6,43.9,0.0,27.3,1.0,68.6,1.6,2.8,0.8,0.3,0.4,0.9,0,0.2840907476757115
75,17.4,55.7,0.0,0.0,1.1,70.8,1.5,2.5,0.2,0.2,1.6,0.8,1,0.2586205410226776
42,14.8,40.2,0.8,39.8,1.1,76.7,0.2,0.8,2.7,0.4,0.0,1.5,1,0.371621370526101
79,14.6,41.1,0.3,34.6,1.3,70.2,0.4,1.3,2.9,0.7,0.3,1.5,1,0.36301344999078766
69,14.4,56.7,0.0,0.0,0.7,66.2,1.1,1.8,0.2,0.7,0.6,0.6,1,0.2638887056328433
62,14.0,43.1,0.1,14.7,0.9,70.1,0.7,1.1,1.4,0.3,0.2,1.0,0,0.3214283418368987
62,13.6,38.7,0.7,34.4,0.6,83.3,0.5,0.7,1.1,0.5,0.1,0.7,0,0.36029385272510833
51,19.8,38.2,0.8,36.4,0.9,78.6,0.3,1.9,2.5,0.8,0.1,1.6,0,0.2575756274870568
64,13.6,40.9,0.1,26.9,0.6,66.1,1.0,2.3,0.5,0.4,0.5,0.5,1,0.2867644950261066
44,13.0,45.3,0.4,32.7,1.1,65.3,0.8,0.6,1.1,0.7,0.2,1.0,0,0.5076919171600637
57,11.6,47.3,0.0,0.0,0.6,66.7,1.0,2.1,0.1,0.1,1.1,0.4,1,0.3103445600477931
53,11.5,46.6,0.0,0.0,0.9,56.0,1.1,1.1,0.4,0.2,0.2,1.4,1,0.48695609829904496
36,11.3,33.0,0.3,31.0,0.9,67.4,0.3,1.0,1.5,0.4,0.1,1.2,0,0.2566369410292557
60,9.8,41.5,0.2,26.2,0.8,81.7,0.5,1.3,0.7,0.2,0.1,0.7,1,0.4081628488134196
59,9.7,42.3,0.1,32.0,1.3,83.3,0.2,0.6,1.6,0.3,0.1,1.1,1,0.3814429057289632
57,9.6,43.8,0.0,0.0,0.7,58.8,0.9,1.1,0.4,0.2,0.1,0.8,1,0.33333298611147283
47,19.7,34.0,0.6,31.1,1.2,67.4,0.6,2.6,1.2,1.2,0.3,1.4,0,0.2690353964287328
43,9.0,42.0,0.0,20.0,0.7,59.2,0.2,0.8,1.7,0.7,0.0,0.9,1,0.2999996666670371
41,8.8,34.3,0.2,30.3,0.6,72.2,0.1,0.5,1.2,0.5,0.1,0.8,0,0.29545420971112535
61,8.1,37.6,0.0,0.0,1.0,65.6,0.7,1.0,0.2,0.3,0.2,0.7,0,0.38271557689434954
49,7.6,35.6,0.0,22.2,0.5,75.0,0.6,1.0,0.3,0.2,0.2,0.3,0,0.23684179362921895
53,7.0,45.0,0.0,0.0,0.4,56.1,0.7,0.8,0.2,0.3,0.1,0.5,0,0.3571423469395044
33,4.6,39.0,0.0,0.0,0.2,62.5,0.3,0.5,0.1,0.1,0.1,0.1,0,0.2391299149349676
70,38.3,47.7,0.1,14.8,5.3,73.2,1.8,4.6,5.0,1.8,0.9,2.9,1,0.5195821097696841
80,37.0,45.1,1.1,32.1,5.0,79.6,2.1,4.3,2.5,1.4,0.3,3.9,0,0.5918917319211534
80,37.0,45.1,1.1,32.1,5.0,79.6,2.1,4.3,2.5,1.4,0.3,3.9,1,0.5918917319211534
65,36.1,48.9,0.0,0.0,3.0,66.4,2.8,5.6,2.5,0.8,0.2,2.5,1,0.4709139969767321
63,19.0,57.5,0.0,0.0,1.0,55.1,2.3,3.6,0.7,0.3,0.4,0.8,0,0.31578930747931183
79,33.8,38.5,0.9,27.2,2.4,69.8,1.9,3.5,7.7,1.9,0.3,3.2,1,0.34615374374149593
81,31.6,40.2,0.8,29.8,2.5,75.4,1.6,2.7,1.6,0.9,0.7,2.0,1,0.4462023904422815
64,31.0,46.0,1.4,37.0,1.9,72.2,1.2,2.7,2.0,2.0,0.6,1.2,1,0.45161275754427177
78,29.7,53.4,0.0,0.0,2.1,63.5,2.5,4.7,0.5,0.4,0.8,1.4,1,0.33670022333325816
72,29.0,39.4,1.0,28.4,2.0,66.2,1.9,3.7,1.5,0.6,1.2,1.6,1,0.4344826087991004
80,28.6,51.1,0.0,25.0,2.9,63.6,2.6,4.9,1.2,0.6,1.4,2.0,1,0.4615383001614335
79,25.9,46.5,0.0,0.0,2.3,64.5,2.4,3.6,0.6,0.5,1.3,1.9,0,0.4401542702107065
78,23.1,48.4,1.5,43.6,1.0,79.2,0.9,1.7,1.3,0.6,0.3,1.0,1,0.45021625531763837
66,22.6,48.5,0.0,28.6,1.0,44.7,3.0,4.3,0.7,0.5,0.6,1.4,0,0.3008848226173351
81,22.2,45.4,0.4,31.6,2.1,73.9,0.7,2.0,4.8,0.8,0.3,2.0,1,0.3693692029868455
32,18.8,41.9,0.6,37.5,1.0,68.1,0.4,2.1,1.3,1.0,0.3,0.9,0,0.31382962030339345
67,21.8,44.3,1.0,39.2,2.1,71.4,0.8,2.0,4.3,1.1,0.1,2.0,1,0.42201815503754353
53,19.3,38.0,0.8,32.8,1.0,75.3,0.3,1.0,4.1,0.8,0.1,1.4,1,0.30051797900622845
45,18.4,44.4,0.2,39.3,1.1,68.5,0.8,2.1,2.0,0.8,0.4,0.9,1,0.3532606775757187
37,18.2,47.5,0.1,21.4,1.5,64.8,0.6,1.3,2.7,0.8,0.0,1.5,0,0.4065931831905587
64,16.1,46.5,0.0,0.0,0.9,49.2,1.5,1.9,0.5,0.6,0.6,0.8,0,0.29192528451845684
62,15.8,45.7,0.0,0.0,0.8,61.4,0.7,2.0,1.1,0.7,0.2,0.9,0,0.2468352868131096
63,15.0,51.5,0.0,16.7,1.0,83.3,0.8,1.4,1.0,0.5,0.3,0.7,1,0.39999973333351113
81,14.9,44.1,0.9,37.4,1.1,78.3,0.8,0.9,1.0,0.5,0.2,0.8,1,0.46979834241721985
55,14.7,38.1,0.3,31.4,0.6,70.0,0.2,0.9,3.2,0.7,0.0,1.8,0,0.23809507612579858
46,12.8,59.1,0.0,100.0,0.5,48.9,1.2,2.1,0.5,0.2,0.6,0.5,0,0.30468726196307655
41,12.3,45.1,0.0,0.0,0.4,44.7,1.0,1.4,1.2,0.5,0.1,1.0,1,0.2682924648028741
46,11.5,53.0,0.0,40.0,1.0,61.8,1.5,1.8,0.8,0.4,0.1,0.8,1,0.35652142911180074
49,11.3,32.8,0.2,24.3,0.6,77.5,0.2,0.7,1.9,0.4,0.1,1.0,1,0.21238919257593575
53,11.2,43.3,0.0,0.0,0.5,75.0,1.0,1.3,0.5,0.4,0.4,0.5,1,0.24107121332927386
60,11.2,50.0,0.1,26.3,0.6,67.9,0.3,1.0,1.0,0.6,0.2,0.8,0,0.2946425940691125
58,10.6,38.4,0.4,30.1,0.9,64.9,0.6,0.5,1.0,0.2,0.1,0.9,0,0.4339618547529672
59,9.9,42.4,0.0,0.0,0.8,69.4,1.0,1.5,0.6,0.2,0.1,0.8,1,0.35353499642929653
55,9.7,47.9,0.0,0.0,0.5,68.3,0.7,1.2,0.2,0.2,1.1,0.3,1,0.17525755128087497
41,9.6,38.8,0.2,36.0,1.4,68.2,0.5,0.9,0.4,0.3,0.4,0.7,0,0.4270828884553245
46,9.2,56.2,0.0,33.3,0.3,41.0,0.3,0.8,0.7,0.4,0.1,0.7,0,0.3586952622877584
42,8.1,37.2,0.1,24.0,0.8,65.3,0.4,0.4,0.4,0.3,0.1,0.4,0,0.3703699131235641
49,6.5,42.6,0.8,38.4,0.6,71.1,0.2,0.3,1.0,0.3,0.0,1.0,0,0.7384604023686118
38,6.5,39.5,0.5,31.0,0.2,66.7,0.2,0.4,1.1,0.3,0.1,0.7,0,0.47692234319639515
82,36.8,46.6,0.6,26.7,3.0,74.2,2.3,3.0,6.6,2.3,0.6,3.6,1,0.43478249054823626
79,36.7,40.6,1.1,28.4,3.9,69.9,1.4,3.1,3.4,1.1,0.2,3.1,1,0.5231606203922015
81,33.3,39.4,1.5,33.8,1.9,78.1,0.6,2.4,5.8,1.1,0.1,1.8,1,0.40840828576327753
76,32.1,55.2,0.0,0.0,2.5,53.2,4.0,5.1,3.6,1.2,2.2,2.7,1,0.5451711697286075
47,17.0,44.7,0.3,27.1,0.9,72.1,1.0,2.6,0.7,0.5,0.5,0.8,0,0.3058821730104865
82,31.2,50.1,0.0,20.0,2.9,56.9,3.4,4.2,2.0,0.7,1.4,2.0,1,0.4326921690089202
79,30.6,46.8,0.7,36.0,2.7,81.1,1.5,2.5,2.6,0.7,0.3,2.8,1,0.5424834828485351
82,26.5,37.5,0.8,33.3,1.3,73.2,0.6,1.7,4.8,1.5,0.1,2.2,1,0.38867909861166094
79,25.6,41.9,0.5,31.1,1.7,77.8,1.7,3.4,1.6,0.7,0.6,1.1,1,0.36718735656743884
71,24.8,50.8,0.0,0.0,1.4,59.6,3.1,2.7,1.4,1.4,0.4,1.2,1,0.3870966181062024
79,24.7,41.5,0.0,16.7,1.5,75.7,2.4,3.9,1.2,0.9,1.2,0.9,1,0.23076913734043025
65,24.7,47.0,0.0,4.3,1.9,77.0,1.4,1.6,1.9,1.0,0.1,1.7,1,0.4858297628219584
37,23.5,58.7,0.0,0.0,1.6,59.2,2.2,3.5,1.0,1.0,1.0,0.8,1,0.2936168963332356
81,21.9,47.9,0.0,0.0,1.0,72.9,3.7,3.8,1.2,0.8,0.4,1.2,1,0.2648400617168668
81,21.4,50.8,0.0,0.0,2.4,64.2,2.3,3.9,0.7,0.6,1.0,1.3,1,0.35981291597527293
79,19.2,40.5,0.4,29.9,1.1,82.4,0.2,1.3,1.3,0.4,0.2,1.3,1,0.4427081027561965
49,18.8,54.5,0.0,0.0,2.2,71.1,1.9,1.2,0.6,1.5,0.0,0.9,0,0.46276571129483435
79,17.8,43.9,0.4,38.0,1.6,67.2,1.1,1.7,1.3,0.8,0.6,1.7,1,0.4550559241258853
75,17.6,49.5,0.0,0.0,1.4,57.8,1.4,1.6,1.0,0.7,0.3,1.2,1,0.3920452317924819
66,17.0,41.8,0.4,29.5,1.4,84.1,0.4,1.7,2.9,0.9,0.1,1.4,1,0.3941174152250499
67,16.7,48.4,0.0,9.1,0.9,61.4,0.9,1.8,0.8,1.0,0.3,0.8,1,0.2994010183227435
23,16.0,47.6,0.0,0.0,0.8,60.0,1.3,2.2,0.7,0.6,0.1,0.8,0,0.26249983593760257
47,16.6,36.2,0.4,26.6,1.0,82.5,0.3,1.9,0.8,0.7,0.3,0.6,0,0.27710826680224887
74,15.5,40.6,0.0,0.0,1.5,67.5,1.1,2.2,0.2,0.3,0.7,1.0,0,0.35483848074936725
77,15.1,42.1,0.1,21.2,1.1,73.1,0.6,1.5,1.4,0.6,0.1,1.0,1,0.35761565720817406
51,15.0,41.9,0.0,33.3,0.9,65.7,0.9,1.7,1.2,0.7,0.3,0.9,1,0.3199997866668089
68,13.0,59.2,0.0,0.0,0.7,54.7,1.1,2.3,0.3,0.3,0.3,0.7,0,0.2769228639054893
70,12.7,40.0,0.0,8.0,1.3,83.6,0.3,0.9,0.9,0.9,0.1,0.9,1,0.37795245830515095
55,12.1,53.9,0.0,0.0,0.4,54.5,0.9,2.2,0.4,0.3,0.5,0.6,0,0.2644625913532303
64,11.9,37.7,0.4,40.4,1.0,75.3,0.4,0.7,1.2,0.4,0.1,0.9,1,0.4453777769934647
58,11.6,36.5,0.4,31.5,0.8,67.2,0.6,0.8,1.2,0.5,0.3,0.9,1,0.41379274673039074
67,10.3,43.7,0.0,0.0,0.7,61.3,1.1,1.8,0.8,0.3,0.5,0.8,1,0.2912618531438319
39,16.6,35.5,0.6,26.2,0.9,75.0,0.6,1.9,0.9,0.6,0.3,1.0,0,0.32530100885481394
60,9.0,36.8,0.2,23.4,0.7,83.0,0.2,0.6,2.1,0.6,0.1,0.9,1,0.3444440617288203
40,8.5,30.5,0.3,33.3,0.3,80.0,0.1,0.6,1.3,0.3,0.0,0.9,1,0.21176445674769795
48,8.0,52.2,0.3,50.0,0.6,82.4,0.1,0.7,1.5,0.3,0.1,0.6,1,0.4249994687506641
38,7.5,31.8,0.1,20.8,0.3,44.4,0.4,0.5,0.4,0.4,0.3,0.5,0,0.2533329955560059
53,7.2,40.4,0.3,27.9,0.4,75.9,0.5,1.2,0.5,0.3,0.1,0.6,0,0.41666608796376675
45,6.2,41.5,0.0,0.0,0.6,63.0,1.1,1.6,0.2,0.2,0.5,0.5,1,0.4193541623319963
68,5.5,31.7,0.0,33.3,0.7,73.5,0.3,0.5,0.3,0.2,0.1,0.3,0,0.34545391735651393
47,4.7,48.6,0.0,0.0,0.4,54.1,0.5,0.7,0.2,0.1,0.2,0.3,1,0.4042544590330659
81,37.9,56.2,0.0,0.0,5.3,59.2,4.2,9.6,1.9,0.7,3.5,3.8,1,0.617414085115017
77,35.6,46.4,0.9,36.9,2.7,74.6,1.0,2.5,3.8,1.6,0.7,2.6,1,0.43258414815052015
81,34.9,47.4,0.0,10.0,5.7,83.5,2.1,6.6,2.8,1.3,1.0,3.4,1,0.5214898219226871
81,34.5,42.6,0.5,28.1,2.2,64.4,2.7,6.9,3.8,1.6,0.4,2.8,1,0.4260868330183092
78,33.9,51.1,0.0,0.0,6.3,78.1,3.4,6.9,1.0,0.3,3.5,3.0,1,0.6194688438145003
82,33.5,50.4,0.0,15.4,2.9,74.8,3.3,5.7,1.8,0.9,1.4,1.9,1,0.438805839162436
82,32.4,46.9,0.0,25.0,3.5,71.3,2.2,5.0,1.8,1.0,0.8,2.1,1,0.4814813328761318
79,29.5,47.4,0.2,25.5,1.8,71.5,1.4,3.5,2.4,1.0,1.1,2.0,1,0.3423727652973677
72,29.0,49.3,0.0,0.0,3.3,60.2,2.7,4.7,1.3,0.5,1.1,2.2,1,0.46551708085617904
59,28.4,43.5,1.0,31.9,3.8,74.2,1.9,2.5,3.0,1.1,0.5,3.0,1,0.5985913385241766
82,27.9,43.3,0.0,0.0,1.4,65.1,2.2,4.0,1.1,0.7,0.9,1.7,1,0.35125435438912034
48,27.5,52.4,0.0,33.3,3.2,70.7,2.1,2.6,1.3,1.8,0.8,1.9,0,0.5745452456199107
71,27.2,43.2,0.8,29.3,3.0,71.7,2.0,2.1,1.6,1.1,0.7,1.7,1,0.5073527546497226
39,22.2,44.6,0.0,0.0,2.5,83.2,1.0,2.2,1.3,0.6,0.1,1.1,1,0.4009007203149909
45,22.0,47.1,0.1,23.1,1.3,72.8,0.6,1.8,3.5,0.7,0.1,1.6,1,0.3681816508265223
77,21.5,46.8,0.6,39.0,2.1,78.6,0.8,1.5,2.2,0.8,0.2,1.6,1,0.48372070524618366
74,21.3,40.2,0.1,16.7,1.7,77.2,0.7,1.9,1.6,1.0,0.2,1.5,0,0.37558667812832014
20,21.1,44.8,0.0,0.0,2.1,75.9,1.9,2.2,1.2,0.8,0.3,1.3,0,0.4454974191955359
77,20.4,44.3,0.8,33.3,0.9,72.7,1.1,1.7,1.9,0.5,0.4,1.3,1,0.4460782127067585
56,19.1,47.5,0.0,0.0,1.3,71.0,1.3,3.7,2.1,0.7,1.8,1.9,1,0.2931935637730032
73,18.9,47.5,0.0,33.3,2.2,76.2,1.0,1.0,1.0,0.5,0.1,1.3,0,0.5449732566279066
40,15.4,52.8,0.1,23.8,0.4,73.7,1.0,1.1,0.6,0.5,0.2,0.7,0,0.39610363889374095
82,18.9,50.0,0.0,0.0,2.0,70.0,2.1,3.2,1.0,0.7,0.2,1.2,1,0.34920616444118285
82,18.3,45.6,0.5,39.1,0.5,57.4,0.3,1.1,3.3,0.7,0.1,1.0,1,0.2841528501896994
50,16.3,43.8,0.1,31.6,0.9,79.6,0.3,0.9,1.7,0.4,0.1,0.9,1,0.33128814031402437
79,16.1,44.6,0.0,28.6,1.6,66.5,1.5,2.5,0.9,0.6,0.5,1.1,0,0.3291923421165577
80,15.8,43.3,0.0,14.3,1.2,79.2,0.4,0.8,2.5,0.6,0.2,0.8,0,0.272151726486249
80,15.8,43.3,0.0,14.3,1.2,79.2,0.4,0.8,2.5,0.6,0.2,0.8,0,0.272151726486249
68,12.6,35.8,0.1,16.7,0.8,79.4,0.4,1.1,2.3,0.8,0.0,1.3,1,0.3095235638701874
43,12.1,55.0,0.0,0.0,1.0,64.3,1.5,2.3,0.3,0.3,0.4,0.9,0,0.4462806229085762
52,12.0,43.9,0.0,10.0,1.2,62.5,0.2,0.4,2.2,0.4,0.1,0.8,1,0.3749996875002604
47,11.7,36.9,0.4,33.3,0.7,67.3,0.2,0.7,1.4,0.7,0.1,0.9,1,0.3760680546426884
